701,107.3453620, 0.0004515,-3390912.0519583
701,43.6278917,-114.3541237, 0.3892276
701,43.6278889,-114.3541327, 0.4496249
701,43.6278926,-114.3541369, 0.4115970
701,43.6278984,-114.3541365, 0.2594850
701,43.6279090,-114.3541318, 0.1521119
701,43.6279234,-114.3541276, 0.3713320
701,43.6278874,-114.3541331, 0.1923768
701,43.6278844,-114.3541350, 0.1297425
701,43.6278889,-114.3541271, 0.6196324
701,43.6278726,-114.3541360, 0.1006623
701,43.6278422,-114.3541531, 0.7516118
701,43.6278128,-114.3541440, 4.5342774
701,43.6278113,-114.3541479, 3.6081842
701,43.6277986,-114.3541314, 5.3552344
701,43.6278033,-114.3541373, 1.6530987
701,43.6277995,-114.3541513, 2.2704941
701,43.6278201,-114.3541362, 3.3352775
701,43.6278225,-114.3541377, 1.8835035
701,43.6278203,-114.3541415, 1.5703319
701,43.6278130,-114.3541352, 1.0513618
701,43.6278188,-114.3541302, 2.7044605
701,43.6278242,-114.3541336, 4.9794284
701,43.6278472,-114.3541363, 5.7019601
701,43.6278634,-114.3541338, 5.0062717
701,43.6278864,-114.3541311, 4.6394136
701,43.6278985,-114.3541305, 5.0800907
701,43.6279096,-114.3541349, 5.1449620
701,43.6279238,-114.3541333, 4.4336151
701,43.6279224,-114.3541425, 4.2434752
701,43.6279192,-114.3541469, 3.4941003
701,43.6279133,-114.3541545, 3.4493615
701,43.6279189,-114.3541518, 2.7491993
701,43.6279093,-114.3541582, 2.0669326
701,43.6279183,-114.3541605, 2.4069474
701,43.6278899,-114.3541674, 1.1900521
701,43.6278823,-114.3541663, 1.0401771
701,43.6278850,-114.3541721, 0.9999122
701,43.6278749,-114.3541738, 0.5100223
701,43.6278652,-114.3541765, 0.5256809
701,43.6278448,-114.3541787, 0.3109347
701,43.6278196,-114.3541786, 0.7695074
701,43.6277908,-114.3541747, 1.6486248
701,43.6277975,-114.3541768, 0.8813544
701,43.6277879,-114.3541769, 1.3600595
701,43.6277773,-114.3541817, 1.4607218
701,43.6277762,-114.3541821, 1.0983375
701,43.6277722,-114.3541826, 1.2750558
701,43.6277721,-114.3541843, 1.6754681
701,43.6277732,-114.3541891, 0.9506995
701,43.6277676,-114.3541935, 0.5547611
701,43.6277661,-114.3541945, 1.1139961
701,43.6277487,-114.3542008, 0.7113469
701,43.6277417,-114.3541936, 0.7672704
701,43.6277136,-114.3541834, 1.4741435
701,43.6277235,-114.3541881, 0.6017369
701,43.6277177,-114.3541906, 0.5816044
701,43.6275813,-114.3533827,18.6985815
701,43.6277055,-114.3535831,14.2783880
701,43.6277208,-114.3536483,13.5469086
701,43.6276769,-114.3537326,12.2002708
701,43.6276559,-114.3537508,12.1353995
701,43.6276613,-114.3538099,12.5268640
701,43.6276624,-114.3538579,12.0906607
701,43.6276477,-114.3538796,11.2674668
